movie_id,title,original_title,overview,tagline,genres,tmdb_poster_url,poster_path,popularity,vote_average,vote_count,release_date,runtime
53403,A Night Out,A Night Out,"After a visit to a pub, Charlie and Ben cause a ruckus at a posh restaurant. Charlie later finds himself in a compromising position at a hotel with the head waiter's wife.",,"[{'id': 35, 'name': 'Comedy'}]",https://image.tmdb.org/t/p/w500/79Kd7DQ3XxvH0GG2XePZxh54efq.jpg,/79Kd7DQ3XxvH0GG2XePZxh54efq.jpg,0.403987,5.5,10.0,1915-02-15,33.0
53419,Behind the Screen,Behind the Screen,Charlie is an overworked labourer at a film studio who helps a young woman find work even while his coworkers strike against his tyrannical boss.,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",https://image.tmdb.org/t/p/w500/u1AYvWE0JYjGjg7XCNAevkJZrMR.jpg,/u1AYvWE0JYjGjg7XCNAevkJZrMR.jpg,1.097877,6.8,14.0,1916-11-13,24.0
61020,Adventures of Captain Marvel,Adventures of Captain Marvel,"On a scientific expedition to Siam young Billy Batson is given the ability to change himself into the super-powered Captain Marvel by the wizard Shazam, who tells him his powers will last only as long as the Golden Scorpion idol is threatened. Finding the idol, the scientists realize it could be the most powerful weapon in the world and remove the lenses that energize it, distributing them among themselves so that no one would be able to use the idol by himself. Back in the US, Billy Batson, as Captain Marvel, wages a battle against an evil, hooded figure, the Scorpion, who hopes to accumulate all five lenses, thereby gaining control of the super-powerful weapon",THE MOST POWERFUL MAN IN CARTOONLAND BECOMES THE STRONGEST MAN ON THE SCREEN! All others pale in the light of this human fortress who finds no barrier too great in his amazing fight for justice,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",https://image.tmdb.org/t/p/w500/79YcAqIQ3q29s7l1IuWBCyFvQ31.jpg,/ybREWn6MTxi1lcFp06qHMdbLo1A.jpg,0.164738,7.0,1.0,1941-03-28,216.0
28063,"Caltiki, the Immortal Monster",Caltiki il mostro immortale,Academic researchers are chased by a nuclear-hot specimen of ancient Mayan blob.,Slimy Glob of Doom Engulfs The World!,"[{'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",https://image.tmdb.org/t/p/w500/jS8eyq1MfK84GrkM708UkBE29hm.jpg,/yZX5P2QLeal7XXTia7Xl2YMMfEv.jpg,0.544324,5.9,6.0,1959-08-07,76.0
40056,Prom Queen: The Marc Hall Story,Prom Queen: The Marc Hall Story,"Marc Hall, a young man living in Quebec, registers his prom date as per his Catholic school's rules. He is denied his request, because his prom date is a boy. Marc Hall is an openly gay teenager in a very conservative Catholic school. This film documents his struggles (legal, emotional, ethical and personal) to be himself and to live his life the way he deems best. With the help of friends, family and supporters, ""Cinderfella"" makes it to the ball, With his Prince Charming.","Will ""Cinderfella"" make it to the prom on time?","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/m1cvzgWFPL3zekLse6jgXlEXXcs.jpg,/ydnlbwpSFE4kBOmN1BNTpNMVJTJ.jpg,0.189572,5.6,5.0,2004-06-01,92.0
79221,Letters to Santa,Listy do M.,A romantic comedy set on Christmas Eve in Warsaw and centered around a series of characters.,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",https://image.tmdb.org/t/p/w500/iay5DmaYQZrvmDm0hrNHl6JQYRI.jpg,/wSNp7HOCRhDNCOLa5rVv5iUo2XB.jpg,1.805839,7.1,25.0,2011-11-11,116.0
77553,Hotel,Hotel,"This is the story of the clock-like movements of a giant, big city New Orleans hotel. The ambitious yet loyal manager, wrestles with the round-the-clock drama of its guests. A brazen sneak thief, who nightly relieves the guests of their property, is chased though the underground passages of the hotel. The big business power play for control of the hotel and the VIP diplomat guest with a secret add to the excitement.",Warner Bros. unlocks all the doors of the sensation-filled best-seller!,"[{'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/fq83GS78zcvuQQ7KXsiPYFUKrDZ.jpg,/fq83GS78zcvuQQ7KXsiPYFUKrDZ.jpg,1.750965,6.3,9.0,1967-01-19,124.0
42998,The Horrible Dr. Hichcock,L'orribile segreto del Dr. Hichcock,"The year is 1885, and necrophiliac Dr. Hitchcock likes to drug his wife for sexual funeral games. One day he accidentally administers an overdose and kills her. Several years later he remarries, with the intention of using the blood of his new bride to bring his first wife's rotting corpse back to life.",,"[{'id': 27, 'name': 'Horror'}]",https://image.tmdb.org/t/p/w500/47Ej4hEQN21PPUrV1qdf7Xzjky6.jpg,/o5JI1Jeif4MfpEctLQVyCILqdLw.jpg,0.184277,5.8,5.0,1962-01-01,88.0
81342,Delicacy,La délicatesse,A French woman mourning over the death of her husband three years prior is courted by a Swedish co-worker.,"A new romantic comedy about Love, Fate, and other Delicacies","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",https://image.tmdb.org/t/p/w500/1pc9cMMt7Hs4z8fOOzsOLe3MjNX.jpg,/1pc9cMMt7Hs4z8fOOzsOLe3MjNX.jpg,5.96903,6.5,138.0,2011-12-20,108.0
91070,L!fe Happens,L!fe Happens,"A comedy centered on two best friends, Kim and Deena, who fight to maintain normalcy in their lives after Kim gets pregnant and has a baby.",A comedy that's a real mother.,"[{'id': 35, 'name': 'Comedy'}]",https://image.tmdb.org/t/p/w500/xFq3IQEWCBBoPP7pCb4TarAi8tt.jpg,/xFq3IQEWCBBoPP7pCb4TarAi8tt.jpg,10.114319,5.3,66.0,2011-06-18,100.0
73872,Terraferma,Terraferma,A Sicilian family deals with the arrival of a group of immigrants on their island.,,"[{'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/z1J6pfxzkxhyQSHdtHWS4WgIPj.jpg,/z1J6pfxzkxhyQSHdtHWS4WgIPj.jpg,6.771605,6.5,21.0,2011-09-07,88.0
86416,The Chance of a Lifetime,The Chance of a Lifetime,"An ex-con helps some fellow ex-cons adjust to life as defense workers, only to become involved with a robbery investigation.",BOSTON BLACKIE BEATS A MURDER RAP!,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",https://image.tmdb.org/t/p/w500/2Zs1lIICxpGf8AxFYJnGsaubNRd.jpg,/hGe7EjXAqEyVE3uuGIHjc9j7uvn.jpg,0.044321,6.0,1.0,1943-10-26,65.0
84660,The Flower in Hell,지옥화,A country bumpkin goes to Seoul in order to bring his older brother back to the country. Little does he know Young-shik is a petty crook involved with a prostitute called Sonia who is servicing American GIs. Then Sonia comes onto Dong-shik...,,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/9iEtHj4oPyuVXEb0nPGiqBINNJh.jpg,/g7rznair5oXmoC8bwIoUV3dd2JV.jpg,0.429134,6.5,3.0,1958-04-19,87.0
48646,Androcles and the Lion,Androcles and the Lion,"George Bernard Shaw’s breezy, delightful dramatization of this classic fable—about a Christian slave who pulls a thorn from a lion’s paw and is spared from death in the Colosseum as a result of his kind act—was written as a meditation on modern Christian values. And Pascal’s final Shaw production plays it broadly, casting comic character actor Alan Young as the titular naïf. He’s ably supported by Jean Simmons, Victor Mature, Robert Newton, and Elsa Lanchester.",Story of a Christian in ancient Rome who befriends a lion,"[{'id': 35, 'name': 'Comedy'}]",https://image.tmdb.org/t/p/w500/16XZFR47rhHcyh8Jh4FYpmQ7dYc.jpg,/qDaXrqaVuRe219x1VNd5uTZKGYA.jpg,0.186005,6.3,4.0,1952-12-01,98.0
68752,Judgment in Berlin,Judgment in Berlin,American judge in Germany must decide if the hijacking of an East German plane into West Berlin was justified.,,"[{'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/52T7312KrMtCXWSLOys0GRY6a8R.jpg,/52T7312KrMtCXWSLOys0GRY6a8R.jpg,0.542289,6.7,3.0,1988-01-01,96.0
145878,The First Texan,The First Texan,"After arriving in Texas to escape a scandal back east, lawyer Sam Houston just wants to hang out his shingle, keep a low profile, and stay out of any political intrigue. However, when President Jackson personally orders him to lead the fight for Texan independence, he overcomes his reluctance to become involved and leads his compatriots to a string of victories over the Mexican army.",HE LEFT HIS MARK ACROSS THE WEST'S THOUSAND TOUGHEST MILES,"[{'id': 36, 'name': 'History'}, {'id': 37, 'name': 'Western'}]",https://image.tmdb.org/t/p/w500/ssEn8u5Ooe6Y0uD0GheWXm3cqft.jpg,/p4s4lx0slrh5LxI6zD0zC637yNy.jpg,0.512685,3.2,3.0,1956-06-29,82.0
106373,"That Day, on the Beach",海灘的一天,Two friends who haven't seen each other for thirteen years reunite. One is a successful concert pianist just back from a European tour and the other has just started a new business.,,"[{'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/83GRYRWEXWkfGbDBIpEhXdEhONA.jpg,/b6vcBjlUk0ihX2UGvtidnCuydyy.jpg,0.076776,7.5,2.0,1983-04-11,166.0
89287,The Fairy,La fée,A hotel clerk searches all over Le Havre for the fairy who made two of his three wishes come true before disappearing.,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/8YhM5QAZLpcqDfFzWD42wWjTC4x.jpg,/7sdt2GeumNzCALfItTki0grqvx7.jpg,1.2922,6.1,17.0,2011-05-11,93.0
253808,3rd World Hero,Bayaning 3rd World,"Two filmmakers try to create a film venturing on the life of Jose Rizal. Before they do that, they try to investigate on the heroism of the Philippine national hero. Of particular focus is his supposed retraction of his views against the Roman Catholic Church during the Spanish regime in the Philippines which he expressed primarily through his two novels Noli Me Tangere and El Filibusterismo. The investigation was done mainly by ""interviewing"" key individuals in the life of Rizal such as his mother Teodora Alonso, his siblings Paciano, Trinidad, and Narcisa, his love interest and supposed wife Josephine Bracken, and the Jesuit priest who supposedly witnessed Rizal's retraction, Fr. Balaguer. Eventually, the two filmmakers would end up ""interviewing"" Rizal himself to get to the bottom of the issue.",Do you admire Rizal or you do not care?,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",https://image.tmdb.org/t/p/w500/4xgL5MQ3cbwcKT3Bvkks1G9uAmq.jpg,/fYKkIguAhOMrcUeeKiiYUB7pdkA.jpg,0.147723,8.5,2.0,2000-02-16,93.0
58390,Ciao Bella,Ciao Bella,"Mustafa Moradi is aching to find a girlfriend. On the other end of the city, Linnea is desperately searching for a guy with style, courage and a burning passion.",,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",https://image.tmdb.org/t/p/w500/yLWhmybRJv5Pl7sf8dg8Dp7MSM5.jpg,/v7KbMb4on91neXpQwImgCh0tgQR.jpg,0.483302,5.0,1.0,2007-08-03,86.0
63946,Viva Riva!,Viva Riva!,"Riva is an operator, a man with charm and ambition in equal measure. Kinshasa is an inviting place. With petrol in short supply in DRC's capital, he and his sidekick pursue a plot to get hold of a secret cache - barrels of fuel they can sell for a huge profit. Of course they're not the only ones who want the stuff.",,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]",https://image.tmdb.org/t/p/w500/jbsyet5q2dcZAzrosHvzo27nwvo.jpg,/lZiYkeYWXF4seCPmrL9AGou9F7Q.jpg,0.214552,5.4,5.0,2010-09-10,96.0
23683,The Poker Club,The Poker Club,Four friends discover and accidentally kill a burglar -- who may not be alone -- in the kitchen during their weekly poker night.,The hand you're dealt could be murder.,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",https://image.tmdb.org/t/p/w500/wthPgCfeDY1kfbKEcYkW5rV8eIa.jpg,/mmrYKapbzeTJXlUuS0LU5lZAtRE.jpg,0.545768,5.7,3.0,2008-10-16,82.0
79934,The Clown,O Palhaço,"The life of the owners of Circus Esperança, Puro Sangue e Pangaré, father and son, who plays two clowns. At a certain point, Pangaré starts showing tiredness and sadness for being an unhappy clown.",,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/v2SKEIl8PxRHZGHhrLCIxRKb0UN.jpg,/yRxAHofNXHQLpBIShkGa9ldkRdm.jpg,2.587144,7.2,41.0,2011-10-28,90.0
86850,The Island President,The Island President,"Follows the globe-trotting journey of President Mohamed Nasheed of the Maldives, the lowest-lying country in the world, who, after bringing democracy to his country, takes up the fight to keep it from disappearing under the sea.",Can this man save the world?,"[{'id': 99, 'name': 'Documentary'}]",https://image.tmdb.org/t/p/w500/3yN0Y28EEYUkIyPbEItYu9ss5EQ.jpg,/3yN0Y28EEYUkIyPbEItYu9ss5EQ.jpg,0.395813,4.8,3.0,2012-03-28,101.0
25121,Unnaipol Oruvan,உன்னைப்போல் ஒருவன்,A common man tries to fight terrorism by making anonymous calls to cops. Will he succeed ?,Someone Like You,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",https://image.tmdb.org/t/p/w500/35GMJaA9VeW6gQY5jlruEu6WEF4.jpg,/35GMJaA9VeW6gQY5jlruEu6WEF4.jpg,0.902673,6.9,10.0,2009-09-18,120.0
26864,The Fish Child,El niño pez,"A desperate love story between two young girls of extremely different social backgrounds who, unable to find a place for their love in the world they live in, are pushed to commit a crime.",,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",https://image.tmdb.org/t/p/w500/7BSSYgo7r9FZcKxSlGPSuikCZko.jpg,/6qFKaKTZoQVEnYfhWpFe5HZVsS9.jpg,0.887434,6.0,15.0,2009-02-06,96.0
79990,Desi Boyz,Desi Boyz,"Based in England, Nikhil Mathur is employed as an Investment Banker and has a idealist girlfriend in Radhika Awasthi. His friend, Jignesh Patel, works as a Security Guard in a mall and is the guardian of Veer, his late sister's son, and under close scrutiny of the Social Services Department. Global recession takes a toll on Nikhil - he not only loses his job but also his investments, while Jignesh gets fired for failing to prevent theft by a minor. Nikhil is unable to find employment and after Jignesh gets fired from yet another job, the duo end up working as male escorts with 'Desi Boyz' as Rocco and Hunter, and bring in enough income to keep them going. Radhika soon finds out and dumps Nikhil, while a Social Worker, Vikrant Mehra, takes custody of Veer and has him placed in a foster home. With their lives turned upside down, the duo blame each other and part company. Unable to even speak with Radhika.",,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/2Tga4SJQTKSENOISM5CRIb240LR.jpg,/2Tga4SJQTKSENOISM5CRIb240LR.jpg,1.875217,6.0,30.0,2011-11-25,122.0
101288,Ten North Frederick,Ten North Frederick,"Director Philip Dunne's 1958 drama, based on John O'Hara's novel, stars Gary Cooper as a wealthy, aging businessman with political ambitions who conducts an adulturous affair with his daughter's roommate (Suzy Parker). The cast also includes Geraldine Fitzgerald, Diane Varsi, Ray Stricklyn, Barbara Nichols, Tom Tully and Stuart Whitman.",JOHN O'HARA'S HOTLY-DISCUSSED BEST-SELLER...OF HOW THEY SINNED AGAINST EACH OTHER AND AGAINST THEMSELVES!,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/gXF6zoOlqR4YsrOGBvAC3tTrZ61.jpg,/tB7pdC2SQ3SZLOTWGXaOryYHjMg.jpg,0.110003,7.0,2.0,1958-05-22,102.0
50077,Berlin '36,Berlin '36,"Berlin 36 is a 2009 German film telling the fate of Jewish athlete Gretel Bergmann in the 1936 Summer Olympics. She was replaced by the Nazi regime by an athlete later discovered to be a man. The film is based on a true story and was released in Germany on September 10, 2009.  Reporters at Der Spiegel challenged the historical basis for many of the events in the film, pointing to arrest records and medical examinations indicating German authorities did not learn Dora Ratjen was male until 1938.",Nazi Germany 1936. Gretel Bergman is one of Hitler's best gold medal contenders. And she's Jewish.,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",https://image.tmdb.org/t/p/w500/zNFJqSFoZSFURKM9xCRUizDRD0p.jpg,/r9C7dde8RytovdRNPgNIBSK0eKT.jpg,0.727165,4.0,7.0,2009-09-09,100.0
155953,The Blot,The Blot,"Professor Griggs, teaching at the college, doesn't get paid a living wage; his next door neighbor, successful shoemaker Olsen, has money and plentiful food, while the Griggses have hardly any. When the professor's rich student Phil West falls for beautiful Griggs daughter Amelia and also befriends the poor Reverend Gates (a young man who is also in love with Amelia), he observes the difference in his life and theirs and tries to help make a difference.",,"[{'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/2Gc7H1jmZM69TbGA8DSZx3WkQA8.jpg,/2Gc7H1jmZM69TbGA8DSZx3WkQA8.jpg,0.661938,7.3,3.0,1921-09-04,90.0
61296,Stavisky,Stavisky,"Irrestisible charm and talent helps Serge Alexandre alias Stavisky, small-time swindler, to make friends with even most influential members of French industrial and political elite during the early 30s.",,"[{'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/zFY7YNUeGr65fWVdPwxQjoyPmkA.jpg,/g5KAOPvJW3fAhHBA6Ww4iNs9gXC.jpg,0.398914,6.3,10.0,1974-05-15,120.0
45244,"Life, Above All","Life, Above All",A touching mother-daughter relationship that reflects the modern South Africa.,,"[{'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/tFnlS2xevN5uY171wYuCvjJBKMA.jpg,/ywjtg4woKhJYKDLnRxIkqVKyb0t.jpg,0.433497,7.3,6.0,2010-05-19,100.0
109379,The Peach Thief,Kradetzat na praskovi,The wife of the officer running a prisoner camp falls in love with a prisoner there.,,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}]",https://image.tmdb.org/t/p/w500/maySiiLihlnl622Bu4mBlZ42oa0.jpg,/8QnhJEoyWsXWDf9QN4vc7o92M5u.jpg,0.193585,6.0,3.0,1964-11-09,84.0
110650,Outer Space,Outer Space,"A premonition of a horror film, lurking danger: A house - at night, slightly tilted in the camera's view, eerily lit - surfaces from the pitch black, then sinks back into it again. A young woman begins to move slowly towards the building. She enters it. The film cuts crackle, the sound track grates, suppressed, smothered. Found footage from Hollywood forms the basis for the film. The figure who creeps through the images, who is thrown around by them and who attacks them is Barbara Hershey. Tscherkassky's dramatic frame by frame re-cycling, re-copying and new exposure of the material, folds the images and the rooms into each other. It removes the ground from under the viewer's feet and splits faces, like in a bad dream. From the off, from outer space, foreign bodies penetrate the images and cause the montage to become panic stricken. The outer edges of the film image, the empty perforations and the skeletons of the optical sound track rehearse an invasion...",,"[{'id': 27, 'name': 'Horror'}]",https://image.tmdb.org/t/p/w500/A72tOxS7cvdNwNqIw0uN4ElIeQ6.jpg,/1gIDD0Ll037AJ9SDsWjrxCBLXga.jpg,0.372715,6.8,22.0,1999-01-01,10.0
48210,The Beekeeper,O melissokomos,"A bee keeper, Spiros, travels from the north to the south of Greece with his bees to meet the spring.",,"[{'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/owuAPJZlkBTTyDkmolF6gRyfsZs.jpg,/vXORluSy4hyUBc7BSEbrgU8yxcJ.jpg,1.033872,6.6,8.0,1986-01-01,122.0
56191,Iria: Zeiram the Animation,Iria: Zeiram the Animation,A monster hunter goes after a beast that could be her brother.,She's a bounty hunter with a score to settle.,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",https://image.tmdb.org/t/p/w500/oBjL7HSEOFSY2aaKlDXMr1c9iUd.jpg,/gGT1UXYc5tF5kJ2G9ra8FiGzaNW.jpg,0.134957,8.0,3.0,1994-06-23,151.0
46469,Proteus,Proteus,"An exquisite period piece that skillfully explores the intersections of sex, race and politics takes place in 18th century South Africa, telling the passionate (true) story of two men caught in an unjust system rife with racism, homophobia and cruelty.",,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",https://image.tmdb.org/t/p/w500/brlRzA87JIjvEPlQ19BP2sorejA.jpg,/d2B7NeTC6sBZlv3H0zDSgZ1qKxD.jpg,0.695867,6.7,3.0,2003-09-07,100.0
52462,The Pet,The Pet,"A young woman in dire financial straights accepts an offer to be a wealthy aristocrat's human ""pet"" for six months. Then ruthless modern ""pet-nappers"" kidnap the woman to sell her on the GSM (Global Slave Market).",,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",https://image.tmdb.org/t/p/w500/k6UZzTszSpIysEt3mk47U93iS0v.jpg,/k6UZzTszSpIysEt3mk47U93iS0v.jpg,1.854367,5.3,3.0,2006-05-17,94.0
86467,Bel Ami,Bel Ami,"Georges Duroy travels through 1890s Paris, from cockroach ridden garrets to opulent salons, using his wits and powers of seduction to rise from poverty to wealth, from a prostitute’s embrace to passionate trysts with wealthy beauties, in a world where politics and media jostle for influence, where sex is power and celebrity an obsession.",Temptation. Seduction. Obsession.,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/59bgVtpX6MPy2d5zberJiRNkDDx.jpg,/59bgVtpX6MPy2d5zberJiRNkDDx.jpg,7.720692,5.0,155.0,2012-03-09,102.0
34494,Sorry if I Love You,Scusa ma ti chiamo amore,"Scusa ma ti chiamo amore is a 2008 Italian film starring Raoul Bova and Michela Quattrociocche. Alex Belli (Bova) is a 37 year old advertising executive whose fiancée Elena has just left him, and who is having difficulty at work trying to think of a good advertising campaign for a new Japanese product. Niki is a bubbly 17 year old student. She has three best friends with whom she shares all her problems, and an annoying ex-boyfriend Fabio who is set on getting her back, but Niki's not interested. One day on his way to work, Alex collides with Niki on a city street. They soon begin a romance, despite their 20-year age gap.",,"[{'id': 35, 'name': 'Comedy'}]",https://image.tmdb.org/t/p/w500/z395gVQdI8hKA9EVYOe7DYhTzhC.jpg,/kYix8dz5ZYW2IhY858O5vMfHFeA.jpg,6.16374,5.3,142.0,2008-01-25,105.0
28380,The Silent Scream,The Silent Scream,"Scotty moves into Mrs. Engels' seaside mansion where three other college students are boarding. Mrs. Engels prefers to stay in her room in the attic, but her son Mason helps the students get settled. Soon one of the students is killed. The policemen on the case begin uncovering the Engels family secret as the remaining students become endangered",Terror so sudden there is no time to scream.,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",https://image.tmdb.org/t/p/w500/9si55E97ooMEBtzLYK4v7yAuLCd.jpg,/9BP5jSwBByIHdp2vn0mLnXNPRAU.jpg,4.800728,6.2,8.0,1979-11-23,87.0
23823,Wrong Turn 3: Left for Dead,Wrong Turn 3: Left for Dead,"A group of people find themselves trapped in the backwoods of West Virginia, fighting for their lives against a group of vicious and horribly disfigured inbred cannibals.",What you don't see will kill you.,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",https://image.tmdb.org/t/p/w500/84s4LMWuGbm4xPWW5PSbHyQhh33.jpg,/9J4Me7ZxiTqtF7KyFWp15j0PKqh.jpg,12.257121,4.9,227.0,2009-01-01,91.0
57800,Ice Age: Continental Drift,Ice Age: Continental Drift,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.","Manny, Diego, and Sid embark upon another adventure after their continent is set adrift.","[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",https://image.tmdb.org/t/p/w500/dfp1BZF7FxbBUyzHvMOI9t8NWDD.jpg,/u30xsZd3mijrdBKA6CeDsozx48g.jpg,13.26958,6.2,2731.0,2012-06-26,88.0
84175,Beasts of the Southern Wild,Beasts of the Southern Wild,"Hushpuppy, an intrepid six-year-old girl, lives with her father, Wink in 'the Bathtub', a southern Delta community at the edge of the world. Wink’s tough love prepares her for the unraveling of the universe – for a time when he’s no longer there to protect her. When Wink contracts a mysterious illness, nature flies out of whack – temperatures rise, and the ice caps melt, unleashing an army of prehistoric creatures called aurochs. With the waters rising, the aurochs coming, and Wink’s health fading, Hushpuppy goes in search of her lost mother.",I  gotta take care of mine.,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",https://image.tmdb.org/t/p/w500/nQJmWekGYlXhezGUb21xFfEfwhH.jpg,/nQJmWekGYlXhezGUb21xFfEfwhH.jpg,5.550496,6.8,411.0,2012-06-29,93.0
86664,Crazed Fruit,狂った果実,"Spending their summer on an exotic beach, two brothers fall for the same beautiful girl, whose charm and looks may hide more than they they bargained for.",,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/tQIuAQe0E09L8WfVa5hqjMQ7nIU.jpg,/7BtqyTUg9coFlyg3YgrLuZxm1Mr.jpg,0.435303,7.5,10.0,1956-07-12,86.0
105567,The Union,The Union,"In November 2009, filmmaker Cameron Crowe began filming a behind-the-scenes look at the creation of the album The Union, a collaboration between musicians Elton John and Leon Russell, who hadn't spoken to one another in 38 years prior to beginning work on the album. In addition, the documentary offers a rare glimpse into the process John goes through to create and compose his music. Featured in the film are musicians Neil Young, Brian Wilson, Booker T. Jones, steel guitarist Robert Randolph, Don Was and a 10-piece gospel choir who all contribute to the album, which is produced by award-winning producer T-Bone Burnett. Musician Stevie Nicks and John's long-time lyricist Bernie Taupin also appear.",,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",https://image.tmdb.org/t/p/w500/pHtJkK3G190wD4uTRVtOq1HClng.jpg,/pHtJkK3G190wD4uTRVtOq1HClng.jpg,0.355876,10.0,1.0,2012-01-01,87.0
32050,The Black Windmill,The Black Windmill,"A British agent's son is kidnapped and held for a ransom of diamonds. The agent finds out that he can't even count on the people he thought were on his side to help him, so he decides to track down the kidnappers himself.",The ultimate exercise in controlled terror.,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",https://image.tmdb.org/t/p/w500/92lbZJZreeGYFdmjEuXuoQCbhL3.jpg,/A0B6MdCbxPbotliIJwotFb8dINH.jpg,1.26698,6.4,18.0,1974-05-17,106.0
34125,Vampire Journals,Vampire Journals,A 19th century vampire stalks a more powerful vampire lord in his quest to gain revenge over the death of his mistress. In his search for the vampire lord in Eastern Europe he kills many of his servants and fellow vampires while cursing another to vampirism as well.,The Hunt Has Begun...,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",https://image.tmdb.org/t/p/w500/1j65WMTXupjxmHatl7sFMqHStio.jpg,/bJB2jT1gnwGT166JzTIl4FCMHLv.jpg,1.592755,4.7,13.0,1997-02-25,92.0
109459,A Necessary Death,A Necessary Death,"""Documentary Filmmaker looking for suicidal individual to follow from first preparation to final act."" Cut from 142 video tapes, this project sheds light on the tragedy following the infamous Internet ad.",,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/xxMpt8NIrEsFp3BsVhGZXo2Aepn.jpg,/xxMpt8NIrEsFp3BsVhGZXo2Aepn.jpg,0.438129,4.3,4.0,2008-03-08,101.0
